% Model,no_longer_minion.mph
% Version,COMSOL 5.0.0.243
% Date,"Jul 24 2017, 10:40"
% Table,Probes {tbl3} - 
% sensor_w,heater_w,l,"Dependent variable U (1), Effect Ratio {avh1}","Dependent variable T (1), Normal_Temp {avh2}"
2.0E-7,4.5E-7,4.0E-7,0.035047424079714826,0.7864066843208851
2.0E-7,4.75E-7,1.0E-7,0.593540135178996,0.7923741248567833
2.0E-7,4.75E-7,1.5E-7,0.47519084471520756,0.7923741248567003
2.0E-7,4.75E-7,2.0E-7,0.3602101418076121,0.7923741248568082
2.0E-7,4.75E-7,2.5E-7,0.25819851079156403,0.7923741248566928
2.0E-7,4.75E-7,3.0E-7,0.17225732420581627,0.7923741248567446
2.0E-7,4.75E-7,3.5E-7,0.10170131855362244,0.7923741248567272
2.0E-7,4.75E-7,4.0E-7,0.044366804236740554,0.7923741248567713
2.0E-7,5.0E-7,1.0E-7,0.6072079878212702,0.7978839194877932
2.0E-7,5.0E-7,1.5E-7,0.4927151359457378,0.7978839194877443
2.0E-7,5.0E-7,2.0E-7,0.37927486846016967,0.7978839194878343
2.0E-7,5.0E-7,2.5E-7,0.2765184552365619,0.7978839194877834
2.0E-7,5.0E-7,3.0E-7,0.18830911791961305,0.7978839194878337
2.0E-7,5.0E-7,3.5E-7,0.11472828529480877,0.7978839194878387
2.0E-7,5.0E-7,4.0E-7,0.054144731766886986,0.7978839194877538
2.5E-7,1.0E-7,1.0E-7,0.08115598614298125,0.5460711912010954
2.5E-7,1.0E-7,1.5E-7,0.0355412437673776,0.5460711912011351
2.5E-7,1.0E-7,2.0E-7,0.016604114707951322,0.5460711912011362
2.5E-7,1.0E-7,2.5E-7,0.007090572246295218,0.546071191201111
2.5E-7,1.0E-7,3.0E-7,0.001656851086906029,0.5460711912011418
2.5E-7,1.0E-7,3.5E-7,-0.001737600444523664,0.546071191201116
2.5E-7,1.0E-7,4.0E-7,-0.00400168036452675,0.5460711912010819
2.5E-7,1.25E-7,1.0E-7,0.1301469471725917,0.5868494165860678
2.5E-7,1.25E-7,1.5E-7,0.06103138000469597,0.5868494165861152
2.5E-7,1.25E-7,2.0E-7,0.02995496520160069,0.586849416586061
2.5E-7,1.25E-7,2.5E-7,0.01376601700735952,0.5868494165860534
2.5E-7,1.25E-7,3.0E-7,0.004340108871954487,0.5868494165860906
2.5E-7,1.25E-7,3.5E-7,-0.0016155453845786677,0.5868494165860739
2.5E-7,1.25E-7,4.0E-7,-0.005616886084416994,0.5868494165860489
2.5E-7,1.5E-7,1.0E-7,0.18284218888929857,0.6187628029438922
2.5E-7,1.5E-7,1.5E-7,0.09186277892804326,0.6187628029439318
2.5E-7,1.5E-7,2.0E-7,0.04729566615956315,0.6187628029439239
2.5E-7,1.5E-7,2.5E-7,0.023083577961175574,0.6187628029439339
2.5E-7,1.5E-7,3.0E-7,0.008657624862965837,0.6187628029438773
2.5E-7,1.5E-7,3.5E-7,-5.847172975234176E-4,0.6187628029439614
2.5E-7,1.5E-7,4.0E-7,-0.00685029730550175,0.6187628029439171
2.5E-7,1.75E-7,1.0E-7,0.2351715181456246,0.644610009515471
2.5E-7,1.75E-7,1.5E-7,0.1262250092687745,0.6446100095153849
2.5E-7,1.75E-7,2.0E-7,0.06805410836662822,0.6446100095154318
2.5E-7,1.75E-7,2.5E-7,0.03497809681854048,0.6446100095154345
2.5E-7,1.75E-7,3.0E-7,0.014751416999764374,0.6446100095155313
2.5E-7,1.75E-7,3.5E-7,0.0015832465136191652,0.6446100095155037
2.5E-7,1.75E-7,4.0E-7,-0.007438161289526474,0.6446100095154729
2.5E-7,2.0E-7,1.0E-7,0.28459575872742976,0.6660866877944397
2.5E-7,2.0E-7,1.5E-7,0.1623732630133679,0.6660866877944486
2.5E-7,2.0E-7,2.0E-7,0.09147952209852125,0.6660866877944884
2.5E-7,2.0E-7,2.5E-7,0.04921954044919528,0.6660866877943749
2.5E-7,2.0E-7,3.0E-7,0.022639834624405383,0.6660866877944822
2.5E-7,2.0E-7,3.5E-7,0.005025706699422965,0.666086687794399
2.5E-7,2.0E-7,4.0E-7,-0.007185214469432175,0.6660866877944358
2.5E-7,2.25E-7,1.0E-7,0.3298609100125176,0.6842894560605071
2.5E-7,2.25E-7,1.5E-7,0.1988530727657021,0.6842894560604906
2.5E-7,2.25E-7,2.0E-7,0.11677003357281189,0.6842894560604963
2.5E-7,2.25E-7,2.5E-7,0.06546967890032639,0.6842894560604873
2.5E-7,2.25E-7,3.0E-7,0.03224203861457178,0.6842894560605488
2.5E-7,2.25E-7,3.5E-7,0.009799153767465275,0.6842894560605163
2.5E-7,2.25E-7,4.0E-7,-0.005961321397339029,0.6842894560605939
2.5E-7,2.5E-7,1.0E-7,0.37059045137640423,0.6999629108407971
2.5E-7,2.5E-7,1.5E-7,0.23459166783277022,0.6999629108408473
2.5E-7,2.5E-7,2.0E-7,0.14317364767306795,0.6999629108408101
2.5E-7,2.5E-7,2.5E-7,0.0833391189281313,0.6999629108408438
2.5E-7,2.5E-7,3.0E-7,0.043407146784542106,0.699962910840878
2.5E-7,2.5E-7,3.5E-7,0.015893616373634054,0.6999629108408381
2.5E-7,2.5E-7,4.0E-7,-0.003694872887940349,0.6999629108408248
2.5E-7,2.75E-7,1.0E-7,0.406899030302419,0.7136337688633255
2.5E-7,2.75E-7,1.5E-7,0.26887017579060807,0.7136337688633155
2.5E-7,2.75E-7,2.0E-7,0.17003743961990667,0.7136337688633444
2.5E-7,2.75E-7,2.5E-7,0.10242679199115332,0.7136337688632662
2.5E-7,2.75E-7,3.0E-7,0.05593875181566982,0.7136337688633736
2.5E-7,2.75E-7,3.5E-7,0.023247749892829662,0.7136337688633165
2.5E-7,2.75E-7,4.0E-7,-3.6290545140082043E-4,0.7136337688633693
2.5E-7,3.0E-7,1.0E-7,0.439141801138049,0.7256867309096044
2.5E-7,3.0E-7,1.5E-7,0.30126220189693037,0.7256867309096423
2.5E-7,3.0E-7,2.0E-7,0.19683172417311287,0.7256867309095829
2.5E-7,3.0E-7,2.5E-7,0.12235084042644744,0.7256867309096461
2.5E-7,3.0E-7,3.0E-7,0.06961720159717415,0.7256867309095916
2.5E-7,3.0E-7,3.5E-7,0.031763404725037164,0.7256867309095769
2.5E-7,3.0E-7,4.0E-7,0.004018444282849383,0.7256867309095397
2.5E-7,3.2499999999999996E-7,1.0E-7,0.46776217910460133,0.7364099742452852
2.5E-7,3.2499999999999996E-7,1.5E-7,0.33155870983528307,0.736409974245255
2.5E-7,3.2499999999999996E-7,2.0E-7,0.2231502638692228,0.7364099742452234
2.5E-7,3.2499999999999996E-7,2.5E-7,0.14276692845173056,0.7364099742452712
2.5E-7,3.2499999999999996E-7,3.0E-7,0.08421658810703521,0.7364099742452493
2.5E-7,3.2499999999999996E-7,3.5E-7,0.04131827643656956,0.73640997424524
2.5E-7,3.2499999999999996E-7,4.0E-7,0.009403071220343572,0.7364099742452678
2.5E-7,3.5E-7,1.0E-7,0.49321083045965103,0.746024923154754
2.5E-7,3.5E-7,1.5E-7,0.359701467615047,0.7460249231547332
2.5E-7,3.5E-7,2.0E-7,0.2486988526233394,0.7460249231548758
2.5E-7,3.5E-7,2.5E-7,0.16337810814383016,0.7460249231547635
2.5E-7,3.5E-7,3.0E-7,0.09951758227835918,0.7460249231547275
2.5E-7,3.5E-7,3.5E-7,0.051776691573058746,0.7460249231547645
2.5E-7,3.5E-7,4.0E-7,0.01572317098983405,0.7460249231547853
2.5E-7,3.75E-7,1.0E-7,0.5159096944768791,0.7547042484817993
2.5E-7,3.75E-7,1.5E-7,0.3857323478545737,0.7547042484817005
2.5E-7,3.75E-7,2.0E-7,0.2732796697632373,0.7547042484817197
2.5E-7,3.75E-7,2.5E-7,0.18393896027786572,0.7547042484817612
2.5E-7,3.75E-7,3.0E-7,0.1153167346631338,0.754704248481777
2.5E-7,3.75E-7,3.5E-7,0.06299844112015436,0.7547042484816714
2.5E-7,3.75E-7,4.0E-7,0.022896302404851604,0.7547042484816853
2.5E-7,4.0E-7,1.0E-7,0.5362336236886717,0.762585216522262
2.5E-7,4.0E-7,1.5E-7,0.4097517018667783,0.762585216522298
2.5E-7,4.0E-7,2.0E-7,0.2967706795069825,0.7625852165222377
2.5E-7,4.0E-7,2.5E-7,0.20425284353994763,0.7625852165222566
2.5E-7,4.0E-7,3.0E-7,0.1314310493854245,0.7625852165222062
2.5E-7,4.0E-7,3.5E-7,0.07484509689267699,0.7625852165222886
2.5E-7,4.0E-7,4.0E-7,0.030831463388580144,0.7625852165221874
2.5E-7,4.2499999999999995E-7,1.0E-7,0.5545041117631696,0.7697788381790543
2.5E-7,4.2499999999999995E-7,1.5E-7,0.43188781479888794,0.7697788381790293
2.5E-7,4.2499999999999995E-7,2.0E-7,0.31910508740473925,0.7697788381791147
2.5E-7,4.2499999999999995E-7,2.5E-7,0.2241652979612972,0.7697788381790156
2.5E-7,4.2499999999999995E-7,3.0E-7,0.1476990032905918,0.7697788381790824
2.5E-7,4.2499999999999995E-7,3.5E-7,0.08718396960252446,0.7697788381790973
2.5E-7,4.2499999999999995E-7,4.0E-7,0.03943385684764435,0.769778838179085
2.5E-7,4.5E-7,1.0E-7,0.5709986799053723,0.7763755763827651
2.5E-7,4.5E-7,1.5E-7,0.45228540464700145,0.776375576382739
2.5E-7,4.5E-7,2.0E-7,0.34026157502917376,0.7763755763827217
2.5E-7,4.5E-7,2.5E-7,0.2435621822871904,0.7763755763826437
2.5E-7,4.5E-7,3.0E-7,0.16398332722947773,0.7763755763827734
2.5E-7,4.5E-7,3.5E-7,0.09989215036351515,0.776375576382719
2.5E-7,4.5E-7,4.0E-7,0.04860849510637788,0.7763755763826552
2.5E-7,4.75E-7,1.0E-7,0.585955156199862,0.7824498194757917
2.5E-7,4.75E-7,1.5E-7,0.47109336899896626,0.7824498194758288
2.5E-7,4.75E-7,2.0E-7,0.3602513950513891,0.7824498194758757
2.5E-7,4.75E-7,2.5E-7,0.26236335927895355,0.7824498194758529
2.5E-7,4.75E-7,3.0E-7,0.18017013655508196,0.7824498194758427
2.5E-7,4.75E-7,3.5E-7,0.11285845361432023,0.7824498194758138
2.5E-7,4.75E-7,4.0E-7,0.05826319340117108,0.7824498194758364
2.5E-7,5.0E-7,1.0E-7,0.5995715832351617,0.788064076589016
2.5E-7,5.0E-7,1.5E-7,0.48845244513283703,0.788064076589066
2.5E-7,5.0E-7,2.0E-7,0.37910405954999526,0.7880640765889997
2.5E-7,5.0E-7,2.5E-7,0.28051336541091026,0.7880640765889877
2.5E-7,5.0E-7,3.0E-7,0.19616495681486168,0.7880640765890414
2.5E-7,5.0E-7,3.5E-7,0.12598305715995822,0.7880640765890476
2.5E-7,5.0E-7,4.0E-7,0.06831028531599664,0.7880640765890284
3.0E-7,1.0E-7,1.0E-7,0.0796115228297741,0.5360229704667964
3.0E-7,1.0E-7,1.5E-7,0.03537333281756187,0.5360229704668255
3.0E-7,1.0E-7,2.0E-7,0.017060681028578,0.5360229704667749
3.0E-7,1.0E-7,2.5E-7,0.007875706432848156,0.5360229704668397
3.0E-7,1.0E-7,3.0E-7,0.0026345214105135697,0.5360229704668228
3.0E-7,1.0E-7,3.5E-7,-6.379015687822136E-4,0.5360229704668273
3.0E-7,1.0E-7,4.0E-7,-0.002819937187704332,0.5360229704668209
3.0E-7,1.25E-7,1.0E-7,0.12769966706796868,0.5766210118672348
3.0E-7,1.25E-7,1.5E-7,0.0606206314375149,0.5766210118672469
3.0E-7,1.25E-7,2.0E-7,0.03056335848578418,0.5766210118672577
3.0E-7,1.25E-7,2.5E-7,0.014934998813403256,0.5766210118672328
3.0E-7,1.25E-7,3.0E-7,0.005845399018073446,0.5766210118672186
3.0E-7,1.25E-7,3.5E-7,1.058725391791726E-4,0.5766210118671876
3.0E-7,1.25E-7,4.0E-7,-0.0037488692714013243,0.5766210118672292
3.0E-7,1.5E-7,1.0E-7,0.1795113533628099,0.6084613876252083
3.0E-7,1.5E-7,1.5E-7,0.09113268174780867,0.608461387625193
3.0E-7,1.5E-7,2.0E-7,0.04801085284440387,0.6084613876251963
3.0E-7,1.5E-7,2.5E-7,0.02463580668504693,0.6084613876251722
3.0E-7,1.5E-7,3.0E-7,0.010726499046712948,0.608461387625117
3.0E-7,1.5E-7,3.5E-7,0.0018219615805637715,0.6084613876251537
3.0E-7,1.5E-7,4.0E-7,-0.004211889446189901,0.6084613876251797
3.0E-7,1.75E-7,1.0E-7,0.23103589727227644,0.6342993150320618
3.0E-7,1.75E-7,1.5E-7,0.12511768160134773,0.6342993150321128
3.0E-7,1.75E-7,2.0E-7,0.06881411954487343,0.6342993150320355
3.0E-7,1.75E-7,2.5E-7,0.036881160935997706,0.634299315032139
3.0E-7,1.75E-7,3.0E-7,0.017382812034181034,0.6342993150320831
3.0E-7,1.75E-7,3.5E-7,0.004700357396057708,0.6342993150321424
3.0E-7,1.75E-7,4.0E-7,-0.003983470925761363,0.6342993150321509
3.0E-7,2.0E-7,1.0E-7,0.2797683808600148,0.6558051944376387
3.0E-7,2.0E-7,1.5E-7,0.16085995670144168,0.6558051944376196
3.0E-7,2.0E-7,2.0E-7,0.09222103684936839,0.6558051944375841
3.0E-7,2.0E-7,2.5E-7,0.051421753716653196,0.655805194437602
3.0E-7,2.0E-7,3.0E-7,0.025804961784352296,0.6558051944375758
3.0E-7,2.0E-7,3.5E-7,0.008847046000335446,0.655805194437687
3.0E-7,2.0E-7,4.0E-7,-0.002901109703684028,0.6558051944375823
3.0E-7,2.25E-7,1.0E-7,0.3244586076223144,0.6740614542350468
3.0E-7,2.25E-7,1.5E-7,0.19692887837095258,0.6740614542350417
3.0E-7,2.25E-7,2.0E-7,0.11743541883725285,0.6740614542350402
3.0E-7,2.25E-7,2.5E-7,0.06790909570699485,0.6740614542350419
3.0E-7,2.25E-7,3.0E-7,0.0358926821906222,0.6740614542350873
3.0E-7,2.25E-7,3.5E-7,0.014294403708804434,0.6740614542349715
3.0E-7,2.25E-7,4.0E-7,-8.610172928459641E-4,0.6740614542350293
3.0E-7,2.5E-7,1.0E-7,0.3647191472322,0.6898039897349468
3.0E-7,2.5E-7,1.5E-7,0.2322686857753917,0.689803989734946
3.0E-7,2.5E-7,2.0E-7,0.1437148699581215,0.6898039897349477
3.0E-7,2.5E-7,2.5E-7,0.0859508327488458,0.6898039897349098
3.0E-7,2.5E-7,3.0E-7,0.04748321880629063,0.6898039897349605
3.0E-7,2.5E-7,3.5E-7,0.021015330561662902,0.6898039897349225
3.0E-7,2.5E-7,4.0E-7,0.0021884066566018826,0.6898039897349026
3.0E-7,2.75E-7,1.0E-7,0.4006497738177822,0.7035539142815466
3.0E-7,2.75E-7,1.5E-7,0.26617197552880756,0.7035539142815185
3.0E-7,2.75E-7,2.0E-7,0.17041793898302504,0.7035539142814863
3.0E-7,2.75E-7,2.5E-7,0.10514840196255054,0.7035539142815038
3.0E-7,2.75E-7,3.0E-7,0.06037455037091081,0.7035539142815214
3.0E-7,2.75E-7,3.5E-7,0.0289373579608196,0.7035539142814936
3.0E-7,2.75E-7,4.0E-7,0.006255612525621877,0.7035539142814282
3.0E-7,3.0E-7,1.0E-7,0.4325891038543113,0.7156923496998406
3.0E-7,3.0E-7,1.5E-7,0.29821749325724956,0.7156923496998628
3.0E-7,3.0E-7,2.0E-7,0.19702510869323553,0.7156923496998187
3.0E-7,3.0E-7,2.5E-7,0.12512508037413697,0.715692349699805
3.0E-7,3.0E-7,3.0E-7,0.07434569994470751,0.715692349699911
3.0E-7,3.0E-7,3.5E-7,0.0379559396756565,0.7156923496998673
3.0E-7,3.0E-7,4.0E-7,0.011314628897973345,0.715692349699824
3.0E-7,3.2499999999999996E-7,1.0E-7,0.46096606481133906,0.7265050300317499
3.0E-7,3.2499999999999996E-7,1.5E-7,0.3281979608796317,0.7265050300316866
3.0E-7,3.2499999999999996E-7,2.0E-7,0.2231390944946881,0.7265050300316984
3.0E-7,3.2499999999999996E-7,2.5E-7,0.14554339966009494,0.7265050300317085
3.0E-7,3.2499999999999996E-7,3.0E-7,0.08917273925910692,0.7265050300317628
3.0E-7,3.2499999999999996E-7,3.5E-7,0.047946221744508216,0.7265050300317499
3.0E-7,3.2499999999999996E-7,4.0E-7,0.017313407946388113,0.7265050300317304
3.0E-7,3.5E-7,1.0E-7,0.4862196572729658,0.7362116812295844
3.0E-7,3.5E-7,1.5E-7,0.3560549301923657,0.7362116812295331
3.0E-7,3.5E-7,2.0E-7,0.2484731436164496,0.7362116812295755
3.0E-7,3.5E-7,2.5E-7,0.1661139303822987,0.7362116812294951
3.0E-7,3.5E-7,3.0E-7,0.10464048030284383,0.7362116812296056
3.0E-7,3.5E-7,3.5E-7,0.058772841312034044,0.7362116812295257
3.0E-7,3.5E-7,4.0E-7,0.024181269387321066,0.7362116812295432
3.0E-7,3.75E-7,1.0E-7,0.5087621902430427,0.7449837070229705
3.0E-7,3.75E-7,1.5E-7,0.3818286452452596,0.7449837070229405
3.0E-7,3.75E-7,2.0E-7,0.27283521251777626,0.7449837070229509
3.0E-7,3.75E-7,2.5E-7,0.18659864811647983,0.7449837070229737
3.0E-7,3.75E-7,3.0E-7,0.12055090478425817,0.7449837070228904
3.0E-7,3.75E-7,3.5E-7,0.07029801414613561,0.7449837070229246
3.0E-7,3.75E-7,4.0E-7,0.03183538248544841,0.7449837070228851
3.0E-7,4.0E-7,1.0E-7,0.5289613726552166,0.7529574839410915
3.0E-7,4.0E-7,1.5E-7,0.40561772385386585,0.7529574839410641
3.0E-7,4.0E-7,2.0E-7,0.2961081064255496,0.7529574839410808
3.0E-7,4.0E-7,2.5E-7,0.2068082211634514,0.752957483941115
3.0E-7,4.0E-7,3.0E-7,0.13672743098132764,0.7529574839410723
3.0E-7,4.0E-7,3.5E-7,0.08238743176764654,0.7529574839410726
3.0E-7,4.0E-7,4.0E-7,0.04018639818381935,0.7529574839409879
3.0E-7,4.2499999999999995E-7,1.0E-7,0.5471325799457637,0.7602434075353223
3.0E-7,4.2499999999999995E-7,1.5E-7,0.4275478218957808,0.7602434075353387
3.0E-7,4.2499999999999995E-7,2.0E-7,0.3182279943978726,0.7602434075353726
3.0E-7,4.2499999999999995E-7,2.5E-7,0.2265941029826734,0.7602434075353429
3.0E-7,4.2499999999999995E-7,3.0E-7,0.15301448706709217,0.7602434075352917
3.0E-7,4.2499999999999995E-7,3.5E-7,0.09491284408646707,0.760243407535345
3.0E-7,4.2499999999999995E-7,4.0E-7,0.04914199812655973,0.7602434075354
3.0E-7,4.5E-7,1.0E-7,0.5635485858005864,0.7669314841753949
3.0E-7,4.5E-7,1.5E-7,0.44776120405964503,0.7669314841753175
3.0E-7,4.5E-7,2.0E-7,0.3391757774930751,0.7669314841753416
3.0E-7,4.5E-7,2.5E-7,0.245847476906484,0.766931484175372
3.0E-7,4.5E-7,3.0E-7,0.16928082007528486,0.7669314841753566
3.0E-7,4.5E-7,3.5E-7,0.10775648219518112,0.7669314841753154
3.0E-7,4.5E-7,4.0E-7,0.05861081965245605,0.7669314841753017
3.0E-7,4.75E-7,1.0E-7,0.5784433977700961,0.7730957745136108
3.0E-7,4.75E-7,1.5E-7,0.46640441385054643,0.7730957745136572
3.0E-7,4.75E-7,2.0E-7,0.35896419876917296,0.7730957745136157
3.0E-7,4.75E-7,2.5E-7,0.2644927670013741,0.7730957745136956
3.0E-7,4.75E-7,3.0E-7,0.18541825931654154,0.7730957745135738
3.0E-7,4.75E-7,3.5E-7,0.12081253366984206,0.7730957745136116
3.0E-7,4.75E-7,4.0E-7,0.06850495383278517,0.7730957745136651
3.0E-7,5.0E-7,1.0E-7,0.5920121163664958,0.7787985278669454
3.0E-7,5.0E-7,1.5E-7,0.4836161227240171,0.7787985278669259
3.0E-7,5.0E-7,2.0E-7,0.3776237241366771,0.778798527866947
3.0E-7,5.0E-7,2.5E-7,0.28247824087246015,0.7787985278669595
3.0E-7,5.0E-7,3.0E-7,0.20133739256686803,0.7787985278669187
3.0E-7,5.0E-7,3.5E-7,0.13398624305185938,0.7787985278668696
3.0E-7,5.0E-7,4.0E-7,0.07874102452328462,0.7787985278668703
